350
23 125
23 26 193155
18 4 163698
29 32 83462
19 8 115384
40 8 61188
40 16 120790
15 18 127298
8 41 51125
14 19 133851
38 12 106998
9 2 100210
4 41 129077
19 10 109004
18 31 129652
3 17 43467
23 36 26525
3 16 70915
11 20 83869
24 23 176274
20 22 105440
28 27 73952
5 3 64028
4 5 154124
7 36 74586
6 38 173242
14 6 98293
20 16 80018
1 13 100482
12 30 121282
6 10 143548
13 41 60874
8 25 52267
16 31 105318
5 11 49472
4 31 186932
34 6 60853
18 12 128883
14 8 89916
4 11 152329
36 26 166630
2 18 133175
35 3 93828
19 38 144013
37 24 120879
1 32 83974
36 3 94414
25 41 103392
19 36 171367
9 20 35329
15 27 161480
16 5 72510
20 15 56575
38 1 133747
39 3 98032
41 40 112313
24 19 182201
3 20 13567
34 28 82091
27 17 84478
2 38 111290
11 25 80140
5 10 66260
17 22 91562
6 20 154883
21 27 4301
8 7 109367
32 8 86634
9 15 69234
40 38 89817
4 19 172849
13 12 81774
18 16 82084
3 4 103049
19 20 120339
28 24 117361
24 11 142977
22 16 25422
24 14 130874
28 32 82597
37 13 47014
12 11 99898
17 38 36011
7 39 133344
36 29 82916
40 30 115759
9 25 56812
12 8 72025
31 20 96356
2 14 78949
7 32 124795
1 2 134980
26 20 115602
8 28 93573
27 35 46081
17 15 86475
9 39 71806
33 20 120610
32 5 108233
41 1 109788
37 20 93261
25 6 143876
39 6 128882
35 9 67602
4 16 81614
24 16 90966
36 31 148217
37 27 77470
26 21 145704
14 25 72957
25 10 80806
31 5 94393
8 13 9749
33 32 68400
29 9 65483
21 17 80177
17 20 57034
37 32 123899
31 23 174742
28 36 32388
32 13 76885
34 9 58701
16 9 92677
39 37 104526
22 32 134414
11 39 95134
2 21 114285
33 25 91943
23 17 112621
3 33 111507
1 19 137602
11 2 48444
25 4 167893
39 25 14994
17 39 68299
27 34 128349
21 13 90964
10 1 70034
38 27 120489
33 5 113102
1 4 133879
13 38 38378
4 35 46498
30 16 89401
41 19 148758
18 32 143492
31 29 75966
39 19 182645
3 13 32680
3 6 144982
24 3 112401
11 32 111133
30 17 61953
10 24 114633
17 16 66140
40 24 193875
29 16 70350
41 20 92525
17 13 10787
7 13 116790
27 3 118472
15 2 110186
31 24 196284
38 20 84625
18 11 84731
31 3 87253
21 12 69385
40 33 108592
40 2 105245
34 20 94030
26 35 187484
14 22 139360
6 22 148969
24 41 119725
7 30 79279
32 40 101989
17 9 69693
15 37 122702
21 3 122773
13 2 86066
20 5 55536
32 3 44205
13 28 103322
7 25 148338
3 40 97273
10 3 2232
41 14 53757
17 1 111269
4 21 96880
35 12 111165
22 33 66014
14 27 134944
11 27 113389
20 25 92141
36 20 103517
27 29 88688
38 29 31801
26 15 108071
21 22 77280
25 2 128584
1 16 92548
33 41 105174
7 31 173911
24 2 94533
19 2 159441
9 32 17979
10 28 95078
29 1 107059
16 41 77226
21 34 132650
16 10 68683
5 6 159868
24 22 116388
39 2 143578
32 2 113073
25 24 176457
17 31 73832
30 18 117773
41 34 91197
36 34 86085
37 10 81926
31 2 149111
38 36 99982
38 16 93989
21 24 106232
13 18 66607
5 36 107687
22 18 107506
35 20 102931
31 12 144819
27 8 85516
11 34 114449
16 21 51858
11 10 72534
34 32 71564
22 13 102349
22 25 144867
9 36 68188
25 23 100277
7 5 130966
29 8 3172
6 30 126496
4 14 135361
37 11 65138
37 30 98180
37 16 29913
6 31 211063
33 15 76750
13 9 58906
38 14 118545
34 33 67894
31 26 183441
20 13 46247
10 35 91596
11 31 100667
4 13 135729
8 18 56858
39 5 88860
7 17 108329
23 6 147602
3 8 42429
7 12 128580
2 36 112175
18 23 167392
14 30 65973
29 7 110213
27 25 75314
5 13 31348
17 5 22637
40 14 105271
20 29 52824
19 17 116422
19 25 167651
13 26 114052
20 24 125968
6 28 142944
17 2 77355
41 9 75018
37 6 153460
26 10 104267
21 38 116188
34 17 128394
22 9 118099
39 33 76949
40 31 133982
32 6 132417
12 6 124118
15 22 139345
7 9 123991
2 5 97916
35 18 175722
33 35 134230
23 3 120939
12 41 123150
26 28 143854
9 14 21261
16 2 102418
15 8 85437
18 1 152092
37 19 152649
17 26 111685
4 23 166922
17 10 45699
2 29 79489
10 4 105281
19 13 118789
36 32 50209
30 3 18486
21 6 138813
31 41 123919
29 37 40437
23 40 153308
13 11 37622
8 34 127356
18 20 112854
17 35 130559
24 7 159559
38 24 183459
6 33 128747
37 26 147912
6 11 110396
40 19 54196
38 18 91831
40 28 94395
19 34 171291
18 6 189642
28 11 121446
26 24 177464
8 33 104279
31 15 130261
15 3 43008
10 29 41489
13 31 71878
31 21 154009
7 23 101111
4 40 184523
39 30 116518
21 14 139245
30 32 62691
12 20 111899
32 41 87881
29 23 109441
18 7 150677
11 38 62846
26 41 144021
27 7 116150
21 36 110641
22 34 133908
31 22 130740
35 25 121395
33 13 94530
13 16 76927
1 7 108351
24 8 154830
39 28 91146
8 10 44661
40 17 62226
36 13 76339
33 37 70505
12 29 75197
12 16 112641
15 30 24522
9 12 76570
41 18 107983
24 1 143231
5 29 24771
11 30 83724
14 37 127181
12 36 53994
2 30 85664
41 7 139751
1 5 95894
39 34 68029
32 23 76734
17 29 4210
36 14 84333
15 23 85084
8 35 131597
10 23 118707
4 38 174107
13 6 148018
29 6 141441
3 19 106772
14 23 110858
4 27 92579
28 7 42198
26 16 170249
33 17 105317
19 15 112808
10 20 11335
37 7 98506
22 10 94105
25 34 83023
5 23 133182
30 19 88286
18 34 184214
10 40 99505
17 12 73063
18 29 60030
24 5 163476
7 6 185142
36 11 110235
18 25 109125
19 31
13 17 629774
3 6 542459
13 3 358289
3 1 605751
9 19 749713
12 1 295872
4 2 567058
8 7 550175
10 12 684914
1 7 574296
18 15 434111
12 13 702766
13 16 567753
3 8 664522
17 4 271861
1 6 63292
5 18 607057
14 10 488946
2 8 534856
4 19 646309
4 14 708529
2 6 475984
1 10 625930
15 16 335981
15 2 389181
19 14 141168
2 14 402292
2 16 639052
17 1 222880
14 3 186431
4 16 572032
27 299
3 10 184790
5 24 167896
2 13 93494
26 11 332165
25 1 57785
6 17 119348
6 10 173670
13 7 212967
10 12 129685
8 16 16888
22 6 150936
5 2 108253
10 27 117125
9 6 120029
4 25 19468
22 13 162298
17 20 77794
9 15 83030
13 19 90738
2 1 86558
18 15 206849
7 18 284207
7 22 233417
21 18 175494
9 22 124192
19 2 155960
6 7 202441
7 16 211838
20 25 14971
19 12 151331
22 2 114828
11 6 312987
21 6 92906
8 12 46793
27 26 123447
22 5 201640
20 4 34420
20 19 156558
2 27 147325
8 20 99392
2 23 40966
1 13 6936
10 2 83647
2 24 59643
24 4 68967
9 16 95556
27 11 252589
15 20 68824
15 6 124261
7 11 196848
26 4 86649
26 25 98100
8 25 84421
11 10 338487
8 3 156791
9 2 28012
22 18 233524
1 19 83802
27 16 180772
24 20 103387
22 20 139930
18 20 179451
14 17 144316
23 24 100609
18 2 139913
22 3 190293
7 20 169390
4 5 117577
22 17 150324
8 9 83660
9 27 147729
16 19 215012
7 12 204036
10 19 136939
21 27 33344
19 17 88840
9 23 68978
9 3 73131
12 9 87754
23 17 132562
13 3 169816
4 8 64972
21 8 164316
18 17 201936
4 1 77234
17 4 82272
18 1 206974
2 25 28773
15 12 142368
5 25 137026
18 9 167925
5 12 136963
17 15 82694
24 10 111643
6 5 177482
25 19 141587
5 20 151997
15 26 147191
3 21 132236
13 17 11974
2 26 77325
25 15 53853
20 10 106749
23 4 50290
15 1 87732
10 23 124613
27 24 122494
27 12 170095
1 16 137035
27 4 138001
20 14 96464
24 7 203937
9 17 100960
1 6 124386
26 8 151621
6 26 179992
5 3 209396
23 12 119356
13 15 94668
22 10 198475
5 26 185578
26 12 123363
24 21 123397
14 1 139278
6 4 101341
23 25 69739
17 1 5038
12 20 103486
16 4 76868
8 27 184135
16 15 116073
25 21 85208
23 6 151631
7 25 154419
11 8 271943
8 13 113211
3 27 98892
27 25 118552
3 23 142109
22 14 71699
2 17 91596
12 1 146300
6 13 131322
26 1 59459
21 2 113983
19 4 161036
22 27 91374
8 2 74296
21 20 100179
4 11 245516
10 18 223560
15 2 82626
2 7 144294
24 22 143884
25 12 88515
1 8 120147
16 2 67544
25 22 124953
14 19 144309
19 6 208188
23 26 118296
10 1 53137
18 19 290776
6 25 81892
7 17 200993
21 13 104268
26 3 178468
9 13 102858
10 5 191900
17 12 151338
26 14 130385
12 24 138033
26 17 64497
16 22 142402
7 27 142043
20 2 43744
24 18 199556
26 13 52523
16 20 111288
20 1 72756
22 26 192153
2 3 101143
16 10 151191
20 9 53108
14 8 53815
15 21 31355
1 7 206031
15 22 89385
19 22 72610
12 2 78390
4 12 69066
24 17 63544
24 14 131011
8 6 166313
23 22 155794
24 15 92042
8 22 125514
7 14 197014
11 13 323513
3 7 43151
5 7 252547
14 21 129729
16 23 70037
23 21 154947
18 23 180879
16 6 178209
1 21 97332
1 5 194811
13 4 84170
26 24 117965
2 4 9324
25 3 111268
14 18 211281
23 15 123592
22 1 155362
14 4 62044
11 16 288831
24 13 65442
14 13 146214
16 12 63681
13 18 213910
9 21 114385
3 24 160786
23 5 149219
3 17 157842
3 12 160885
1 24 58506
8 19 198124
20 26 113071
27 15 64699
16 26 144869
16 14 70703
25 17 62823
19 3 191744
11 17 311539
18 11 394753
7 8 199942
16 3 168687
24 11 314483
9 26 105337
11 25 264965
1 3 162880
9 10 111659
17 27 58950
16 13 130099
21 16 147428
13 5 201747
4 7 134970
27 1 63988
26 18 217238
23 13 134460
21 12 136751
5 17 199849
5 19 264213
19 21 130640
3 6 159290
6 14 163385
13 10 46201
4 22 105504
6 20 96863
20 23 84710
23 8 86925
14 15 135346
10 17 58175
14 10 136707
8 17 125185
11 12 225150
19 11 345441
9 25 38137
25 10 91778
18 25 164480
20 27 133523
23 27 188291
6 12 170407
24 6 170308
8 24 133939
7 19 234895
18 3 241056
24 19 96317
27 19 147790
18 12 218303
21 7 175387
1 9 95922
11 3 153697
3 20 126239
23 14 112334
25 14 81493
24 16 127187
27 6 60398
5 14 129941
5 18 94894
10 7 224715
11 14 218128
15 5 190879
5 9 136265
16 5 175797
15 4 73302
12 14 7022
17 21 92294
26 42
6 16 366255
10 16 335513
5 14 943041
1 12 157109
11 4 745805
12 17 470082
2 21 285343
3 25 745088
7 14 534402
14 25 349593
4 6 819517
10 11 927459
9 22 463321
17 21 778153
20 4 562455
24 13 352722
18 12 782944
13 12 517904
5 9 487298
1 21 465180
26 20 712816
18 22 495318
14 13 883194
22 10 496591
25 13 790078
14 9 799751
12 21 523716
10 13 679539
20 21 306045
5 15 536394
11 16 596535
25 8 454903
12 22 483754
9 21 487568
10 15 721070
3 20 440219
22 6 16668
14 11 468790
2 13 279531
23 6 514962
15 16 906854
4 16 669091
44 633
22 31 26081
19 25 86546
31 34 90344
31 4 152041
40 20 96050
37 15 139210
38 14 33151
2 33 81878
16 39 58531
9 44 94396
12 21 13890
4 39 135142
9 15 72494
15 26 97894
24 42 139065
13 4 116093
36 13 110543
25 39 12296
24 16 104286
28 36 63291
16 14 28045
27 5 70087
42 36 59873
4 33 176892
24 40 114193
37 38 78474
18 24 127507
37 17 148904
26 1 42438
7 4 146977
29 8 146706
34 23 194645
39 33 114298
26 43 134117
37 18 93583
40 39 67888
12 36 44140
6 7 147653
16 30 83976
8 19 95879
30 31 108002
31 35 40212
12 9 59954
22 10 94562
8 40 149495
19 32 70695
1 35 48251
1 13 141671
32 20 78727
9 33 41488
27 3 61018
20 37 10847
27 31 54205
14 21 4891
26 20 110343
30 21 116912
15 33 76834
4 20 216066
23 21 116352
34 1 71747
28 26 124789
11 20 83196
38 33 112148
44 25 102691
30 15 141009
32 26 91380
15 20 128363
28 8 183197
41 15 111852
9 43 171614
26 9 110305
32 3 87770
40 31 25934
39 31 67194
14 25 42782
34 15 123351
29 13 181433
23 36 152977
24 3 82392
22 8 149854
7 44 88940
26 44 80992
27 25 86047
30 11 93233
32 14 83021
25 37 79475
22 27 76974
25 26 107231
17 14 79409
40 14 37402
31 28 109802
16 33 55767
14 2 37611
20 28 14446
34 36 102875
36 30 58882
16 28 88385
14 30 112021
40 10 79517
8 38 172378
2 1 45224
38 19 76915
28 40 110496
16 37 84786
9 8 143862
34 10 102233
35 26 90689
34 16 77781
10 35 98107
14 24 132331
18 13 128204
26 23 164287
40 17 68635
21 26 69340
37 4 226913
21 3 65730
37 36 59692
9 16 73901
25 10 126717
10 28 144275
17 39 109895
23 1 133917
11 42 44036
6 26 220389
38 23 144612
28 3 104393
41 28 163407
2 7 47707
14 35 76920
7 25 101054
16 3 32794
15 19 65141
8 10 136050
26 39 94935
27 17 83124
1 14 34079
31 23 148169
20 17 138057
24 17 147118
7 33 75911
36 39 83625
28 27 128677
6 19 168266
40 18 13314
20 44 78153
23 4 271038
32 25 125803
26 3 69198
31 29 73311
35 38 110071
28 44 92599
24 28 179665
31 12 45707
15 4 185048
14 41 71275
9 27 63752
35 6 226202
10 44 69040
40 23 148863
40 12 46401
43 7 142065
19 11 12908
3 14 60839
39 5 108478
21 25 47673
35 22 66293
31 36 75449
4 21 168400
3 4 153919
10 43 153603
33 43 153480
36 15 86584
37 28 25293
33 40 55041
13 20 159388
28 9 124049
27 40 50199
12 2 46610
3 29 67902
16 27 40292
15 13 173831
4 29 194021
8 26 148002
38 24 165482
35 24 77987
8 6 264145
43 23 225596
37 33 140553
36 5 95312
36 22 63766
4 26 188967
42 14 18357
2 34 91247
24 20 165219
38 9 84106
22 20 69275
22 25 53409
21 5 82883
7 27 71069
18 20 82736
35 16 54285
28 43 186098
6 14 168414
27 37 125078
9 11 83158
19 44 28869
2 23 149072
44 35 86805
38 30 145172
26 2 87662
12 6 177413
29 7 94875
24 6 267733
28 14 94348
29 21 62748
27 18 63513
31 43 148068
12 10 74936
36 7 69446
42 31 55065
8 5 150378
33 14 83812
27 19 43943
32 17 142355
21 39 35377
5 19 54499
16 1 6034
23 30 211859
41 4 179018
6 10 182108
17 22 68782
2 20 96259
33 32 110743
15 23 181176
5 6 209113
31 10 94177
28 6 227467
16 32 54976
32 15 116466
3 8 78804
38 10 117086
4 6 169726
33 25 126594
42 13 170416
42 33 90546
2 6 195360
19 7 60071
13 5 155480
24 31 118199
15 29 106318
1 22 44706
20 8 168751
35 36 79379
5 41 93501
13 39 182778
23 22 122088
38 43 158909
39 37 91771
38 15 102866
29 35 113523
41 31 78845
35 12 73331
32 8 166574
15 16 61490
42 15 88072
29 10 125148
42 1 40813
2 36 76352
8 12 130644
38 11 70453
26 13 172041
32 27 95268
11 36 34351
1 6 177951
24 22 140968
23 35 182168
36 16 25094
38 44 105784
19 34 62062
17 41 121546
31 7 46804
4 28 210952
10 7 100242
3 37 100794
39 9 81441
29 25 46583
28 12 103347
10 23 183773
20 12 88901
8 36 136692
44 12 63634
7 37 127767
14 23 111461
19 4 136844
9 40 13553
6 32 194058
12 39 39485
27 6 212209
43 40 158061
42 34 101541
42 39 48843
41 3 83852
28 21 99239
11 41 79685
34 38 138977
41 39 101761
44 29 56108
37 2 107106
3 2 71984
40 5 40590
27 43 138005
4 30 208175
12 19 34765
10 18 92831
3 19 17075
1 12 25080
38 36 86290
25 3 103621
18 6 181837
12 18 33087
1 7 50386
34 24 161529
31 20 95356
19 31 54006
13 24 226917
10 32 110866
36 29 70890
29 37 32892
29 38 89672
34 11 74970
23 9 162416
25 28 83074
1 25 76861
21 11 42193
2 13 141727
37 5 147487
11 13 144894
7 16 44352
43 14 125758
8 17 192586
18 9 26867
35 19 57936
19 43 113432
37 21 95640
42 10 90669
5 15 64176
2 27 55108
30 18 95382
25 11 80084
21 38 38042
13 37 170235
44 4 165713
8 14 139227
43 20 171652
17 12 88408
19 22 54391
12 37 99748
21 18 28979
32 5 114310
44 33 68917
42 17 97766
30 24 115492
35 20 128224
39 18 54574
2 18 13523
33 26 92171
22 7 47645
3 18 79828
32 21 87912
3 31 71081
9 13 128443
29 26 122306
15 6 227464
38 42 51508
18 25 66870
2 32 100557
28 35 142670
33 29 125025
3 43 130507
2 39 68097
18 23 135549
39 44 103119
1 41 76462
31 37 106203
13 40 114890
18 36 72128
8 25 182009
11 39 67788
5 42 96349
26 24 140690
37 32 89574
11 35 51474
34 29 147039
5 22 67365
39 32 113507
40 32 73720
37 9 120450
22 30 108843
36 43 122807
36 27 65386
18 31 12620
2 19 54909
41 19 66777
19 20 89658
18 5 53904
34 9 129831
22 14 10627
37 44 89000
29 1 91936
35 32 109261
11 1 3223
20 10 129829
1 32 61010
37 35 139071
44 1 38554
40 38 70553
38 18 57239
33 10 80219
26 34 114185
33 12 74813
3 39 91325
29 41 126916
38 3 93990
2 15 33910
42 25 61139
11 7 53609
30 8 189823
7 30 61198
18 26 83438
31 16 50355
43 34 175494
17 30 150703
19 18 62753
12 34 96827
9 1 79935
32 24 86492
5 7 61460
26 10 92294
19 29 84977
23 6 115511
8 31 149885
26 19 52123
4 5 166697
8 2 150788
2 9 40390
18 32 87034
15 1 55456
2 40 26837
16 23 127883
31 32 99654
17 15 61926
6 40 168523
24 19 99467
5 35 56971
6 3 185341
43 25 168540
3 40 93142
24 1 98252
38 25 75933
30 6 208851
2 35 41115
41 21 76166
10 39 114421
26 12 55450
21 19 48655
44 8 90598
10 36 80984
42 2 55968
31 15 33007
17 33 123676
1 39 64565
6 42 150057
35 17 69131
16 10 55890
44 34 90931
11 2 48447
29 27 124204
28 32 93173
3 35 75011
1 19 9685
37 8 176997
40 37 106897
21 40 42293
38 27 101488
32 44 99564
9 3 82602
13 17 183525
25 12 51781
37 6 221781
32 42 89755
1 28 94419
24 44 94186
29 11 95159
37 10 140676
6 13 53633
41 36 107590
20 21 84793
17 10 136878
18 15 45627
8 42 146377
4 1 146529
8 11 108787
7 13 94020
4 42 181866
44 40 104936
33 23 183650
1 38 67230
21 2 42502
9 30 95621
6 39 198900
35 18 52832
27 26 76696
8 15 161020
42 23 93104
16 17 93056
26 31 86759
11 17 90245
12 41 80274
21 7 63163
27 23 168175
21 9 55846
30 5 122658
6 34 106204
11 27 37481
1 8 105564
5 28 151086
28 11 97642
31 17 42701
16 43 97713
10 19 40171
15 44 94010
30 40 82068
14 4 163509
43 8 209311
11 33 52956
36 25 95921
37 24 176066
19 42 50498
8 23 239481
21 8 134336
24 41 166244
44 41 95646
44 5 83368
8 34 157941
41 16 82496
43 1 103747
36 6 164176
34 25 144675
32 23 182859
44 21 77524
43 2 148971
30 41 134979
2 16 51258
12 13 154683
7 38 91423
44 16 44588
41 40 52911
3 33 57123
41 25 114057
40 34 116278
19 23 143602
14 20 79902
44 11 41777
43 11 106970
22 18 13461
28 7 131366
34 37 162567
24 36 116374
25 40 80184
18 4 139421
29 6 226271
3 30 116770
35 25 72054
27 1 34258
41 27 103110
21 6 173305
28 2 110705
5 2 67427
37 43 182499
6 17 237158
18 44 91622
31 9 39487
37 42 109106
21 31 41599
35 40 64192
9 14 50955
28 38 82073
37 41 159808
6 16 183985
29 30 129670
43 21 130649
43 29 183615
26 16 36404
21 27 73228
4 9 139660
11 18 56291
2 38 70762
18 42 42445
12 14 8999
21 35 81811
9 35 77745
22 42 28984
2 41 79748
25 9 93737
34 27 106005
31 25 79490
38 4 196660
44 3 11794
16 38 61196
39 34 136312
28 33 144152
43 17 190769
36 9 98995
37 26 121190
36 32 29882
13 41 167801
37 22 80122
25 6 211196
30 19 99695
42 28 112705
25 2 80393
43 32 152689
34 35 119998
38 32 116172
2 29 74214
9 17 82188
6 20 213021
22 39 41113
22 15 59088
17 21 84300
24 33 119630
35 15 7205
4 27 176306
12 40
6 2 515639
7 8 330373
9 1 177403
10 11 105008
11 4 165842
10 5 289819
7 5 206813
2 4 567946
9 11 211565
12 5 239284
11 6 263702
8 5 141231
5 2 322372
12 11 122797
9 5 328052
8 10 227948
8 6 334498
10 4 270850
11 3 188081
8 11 289287
3 2 301225
12 3 242554
6 5 380189
5 1 150649
8 12 166490
1 12 88635
9 2 613669
12 7 163883
7 1 75248
3 9 331322
12 2 347631
7 6 304788
9 8 432528
12 6 168008
6 10 332834
7 11 109410
6 4 361220
10 12 164826
3 6 383459
5 11 184811
13 61
9 5 404634
1 11 336588
11 8 367940
7 6 189219
11 7 442823
2 12 159960
6 13 502385
2 13 401926
4 7 125914
1 13 392306
3 11 627067
1 8 149936
10 7 510013
2 10 378681
9 4 132190
11 2 311491
11 10 67190
10 5 336245
7 8 256171
11 13 170232
12 3 331895
3 1 383720
13 9 347410
10 12 470251
6 8 295026
4 6 164769
1 9 151869
4 3 389384
2 9 58382
9 11 369873
5 13 367616
11 6 332153
11 4 316909
8 10 435130
1 12 105831
10 3 694257
8 4 130257
3 9 257194
4 12 86152
7 3 515298
1 7 145593
10 6 399343
8 9 1933
6 2 238577
1 4 19679
11 5 403435
8 5 402701
8 13 345477
6 12 250921
10 4 384099
10 13 237422
2 3 315576
4 2 73808
3 8 259127
1 10 403778
5 7 398358
7 2 199722
5 1 292123
2 5 346252
12 11 403061
2 8 56449
11 46
3 5 229462
5 10 204452
1 11 472373
1 9 115948
4 7 206466
2 7 202211
11 10 378513
7 11 527330
9 4 84083
3 1 259922
6 1 361334
8 5 133926
7 6 416291
10 7 250091
7 8 219343
2 1 257168
6 9 245386
10 3 25021
8 2 118406
3 2 22870
4 11 320874
8 10 70526
4 3 108423
3 11 403523
3 9 166732
4 1 151499
10 4 83413
6 3 286917
2 10 47880
2 4 131293
1 10 234912
11 5 441913
5 1 275413
4 6 329469
9 5 159465
11 2 426393
7 3 225081
8 1 164395
6 5 404851
1 7 54957
6 8 316582
8 11 307987
5 4 146813
2 9 189602
6 11 133461
7 9 170905
12 27
9 10 297397
1 6 448775
7 9 422066
12 7 468274
4 10 550820
9 1 376166
12 6 395481
9 5 376838
3 5 313154
2 6 16267
3 4 431196
12 11 212959
3 6 467538
3 11 198412
9 2 459969
8 4 620005
8 11 54489
2 8 455458
8 1 156025
10 7 387060
5 4 471379
7 4 754746
11 6 455560
6 7 550356
2 1 465042
11 4 629608
2 12 379214
17 42
14 8 270907
2 11 339846
13 14 325701
1 11 343316
17 14 363828
4 13 329899
4 16 52078
16 11 316012
3 11 318199
5 12 340626
5 4 256600
4 2 196135
15 7 462594
16 1 131460
14 16 165676
17 5 426572
1 3 48366
7 8 310514
5 15 427137
12 15 409795
5 14 370198
7 13 186819
4 6 77016
9 7 94506
12 3 367628
7 16 344135
6 7 255076
13 9 92313
16 6 129094
11 12 137337
12 2 202509
7 12 69179
14 4 113598
8 17 327281
12 8 241335
16 15 222615
2 6 273151
6 14 190614
13 15 500436
17 4 328449
15 1 249919
2 13 248032
22 70
22 2 225474
1 4 535306
2 15 165431
15 4 513694
15 5 276765
16 7 350614
14 21 432635
6 15 178634
14 20 473808
9 21 493761
14 6 240067
11 20 357801
2 1 204051
5 10 379208
8 20 326993
11 14 189118
9 14 518319
8 12 147415
18 3 601728
6 18 338347
20 17 491713
19 13 185364
8 15 203773
18 19 348481
11 22 183238
16 6 109266
11 5 259767
20 15 374774
17 21 413903
17 4 630633
19 12 48484
9 5 622914
17 8 320412
5 22 443005
10 13 322549
19 8 117731
8 13 117911
4 10 593756
8 9 399514
22 20 360112
14 12 195959
3 19 339088
2 6 23871
20 21 96787
17 9 463113
12 3 346218
19 1 135330
7 22 345453
8 1 253061
5 19 351566
6 8 25139
7 8 403928
1 9 567808
9 15 346174
9 22 546385
5 13 474830
14 3 486563
6 11 184391
13 1 253512
1 21 284748
17 6 295273
1 22 21423
16 4 483832
20 5 265748
13 12 233848
5 12 303082
5 14 448885
7 1 366879
6 21 377752
3 16 355762
16 64
12 16 164645
7 15 128089
14 8 120563
12 4 225460
12 3 298477
6 14 131957
7 4 94821
12 13 133388
16 7 34006
5 4 324912
5 7 235589
15 2 123677
9 15 135456
8 10 240024
4 16 123329
15 10 319089
6 7 3649
13 7 2749
1 7 110212
13 1 107463
11 14 40264
4 10 348335
1 2 84111
12 15 124357
9 14 141173
3 7 207448
5 1 232798
14 4 223129
12 14 82859
9 7 7367
11 8 137068
10 3 460962
10 14 360587
6 1 108363
4 1 199535
16 10 225006
16 5 264097
10 1 358655
16 3 235956
8 3 250974
7 11 93542
11 13 90793
3 14 215618
2 6 24252
15 16 94083
8 2 69627
